seq,timestamp,action,path,name,oid,opcodes,record_count,plcn
1076,2026-05-16T16:51:59.524Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141,xbpt_yankee_report_288078.log,0x72a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34581
1077,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,UPDATE_STREAM,1,34582
1078,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165/elvis_dir_oscar_874075,,0x72b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34583
1079,2026-05-16T16:51:59.599Z,CREATE,OID 0x72c,elvis_dir_gamma_237351,0x72c,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34597
1080,2026-05-16T16:51:59.610Z,CREATE,/test/elvis_dir_index_149423,xbpt_cache_data_251427.md,0x722,INSERT_ROW INSERT_ROW SET_OBJECT,3,34598
1081,,STREAM_UPD,/test/elvis_dir_index_149423,,0x722,UPDATE_STREAM,1,34599
1082,2026-05-16T16:51:59.616Z,CREATE,/test/elvis_dir_india_800575,xbpt_sync_whiskey_455123.bin,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34600
1083,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,UPDATE_STREAM,1,34601
1084,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34602
1085,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,UPDATE_STREAM,1,34603
1086,2026-05-16T16:51:59.665Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_cache_temp_800486.csv,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34604
1087,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34605
1088,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34607
1089,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,ALLOCATE,1,34609
1090,2026-05-16T16:51:58.125Z,MOVE,/test/elvis_dir_index_149423,xbpt_archive_india_944507.txt,0x722,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34612
1091,2026-05-16T16:51:59.801Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165/elvis_dir_oscar_874075,xbpt_oscar_output_507222.json,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,34613
1092,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165/elvis_dir_oscar_874075,,0x72b,UPDATE_STREAM,1,34614
1093,2026-05-16T16:51:59.814Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_backup_sierra_949923.ini,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34615
1094,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34616
1095,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34617
1096,2026-05-16T16:51:59.829Z,CREATE,OID 0x72d,elvis_dir_backup_752812,0x72d,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34618
1097,2026-05-16T16:51:56.664Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_mike_whiskey_306157.csv,0x706,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34619
1098,2026-05-16T16:51:59.866Z,CREATE,/test/elvis_dir_victor_783323,xbpt_draft_november_935526.json,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34620
1099,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34621
1100,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34622
1101,2026-05-16T16:51:55.323Z,MOVE,/test/elvis_dir_papa_805353,xbpt_tango_archive_367353.ini,0x725,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34623
1102,2026-05-16T16:51:59.906Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_temp_kilo_142924.dat,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34624
1103,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34625
1104,,STREAM_UPD,/test,,0x702,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34626
1105,2026-05-16T16:51:59.524Z,RENAME,/test/elvis_dir_papa_805353,elvis_dir_output_527690,0x725,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34627
1106,2026-05-16T16:51:59.946Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_lima_config_611703.json,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34628
1107,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34629
1108,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34631
1109,2026-05-16T16:51:59.992Z,CREATE,/test/elvis_dir_victor_783323,xbpt_oscar_delta_192166.ini,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34632
1110,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34633
1111,,STREAM_UPD,/test/elvis_dir_index_149423,,0x722,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34634
1112,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,UPDATE_STREAM,1,34635
1113,,REPARENT,/test/elvis_dir_india_800575,,0x723,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34636
1114,2026-05-16T16:51:56.344Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,xbpt_hotel_cache_656385.bin,0x718,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34637
1115,2026-05-16T16:52:00.079Z,CREATE,OID 0x72e,elvis_dir_tango_787748,0x72e,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34638
1116,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34640
1117,2026-05-16T16:51:59.940Z,RENAME,/test,elvis_dir_data_501822,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34641
1118,,ALLOCATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,ALLOCATE,1,34643
1119,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34644
1120,2026-05-16T16:52:00.168Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_sync_echo_156375.ini,0x711,INSERT_ROW INSERT_ROW SET_OBJECT,3,34645
1121,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,UPDATE_STREAM,1,34646
1122,2026-05-16T16:52:00.174Z,CREATE,/test/elvis_dir_india_800575,xbpt_oscar_backup_284025.json,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34647
1123,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,UPDATE_STREAM,1,34648
1124,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34649
1125,,REPARENT,/test,,0x702,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34651
1126,2026-05-16T16:52:00.271Z,CREATE,/test/elvis_dir_index_149423,xbpt_sync_output_795963.bin,0x722,INSERT_ROW INSERT_ROW SET_OBJECT,3,34652
1127,,STREAM_UPD,/test/elvis_dir_index_149423,,0x722,UPDATE_STREAM,1,34653
1128,2026-05-16T16:52:00.349Z,CREATE,/test/elvis_dir_record_449015,xbpt_alpha_echo_381900.ini,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34657
1129,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34658
1130,2026-05-16T16:52:00.365Z,CREATE,/test/elvis_dir_india_800575,xbpt_output_victor_198806.ini,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34659
1131,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,UPDATE_STREAM,1,34660
1132,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34661
1133,2026-05-16T16:52:00.385Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_kilo_sync_474043.csv,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34662
1134,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34663
1135,,ALLOCATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,ALLOCATE,1,34665
1136,2026-05-16T16:52:00.403Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_archive_sierra_974936.cfg,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34666
1137,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34667
1138,2023-05-14T07:16:43.232Z,CREATE,/test/elvis_dir_record_449015,xbpt_hardlink_echo_387599.ini,0x70f,INSERT_ROW INSERT_ROW,2,34669
1139,2026-05-16T16:52:00.430Z,CREATE,/test,xbpt_symlink_output_831744.lnk,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34670
1140,2026-05-16T16:52:00.515Z,CREATE,/test/elvis_dir_india_800575,xbpt_log_beta_973172.txt,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34672
1141,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,UPDATE_STREAM,1,34673
1142,2026-05-16T16:52:00.530Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141,xbpt_alpha_delta_877195.json,0x72a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34674
1143,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,UPDATE_STREAM,1,34675
1144,2024-12-12T07:16:57.786Z,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM UPDATE_DATA_WITH UPDATE_STREAM,8,34677
1145,2026-05-16T16:52:00.129Z,RENAME,/test,elvis_dir_november_514349,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34678
1146,2026-05-16T16:52:00.643Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_log_mike_997799.bin,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34679
1147,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34680
1148,2026-05-16T16:52:00.424Z,RENAME,/test/elvis_dir_papa_805353,elvis_dir_kilo_689693,0x725,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34681
1149,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34682
1150,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34683
1151,2026-05-16T16:52:00.796Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_config_log_890790.bak,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34688
1152,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34689
1153,2026-05-16T16:52:00.820Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_audit_sync_528794.xml,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34691
1154,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34692
1155,2026-05-16T16:52:00.877Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_delta_log_234524.log,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34693
1156,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34694
1157,2026-05-16T16:52:00.889Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,xbpt_log_romeo_711888.cfg,0x730,INSERT_ROW INSERT_ROW SET_OBJECT,3,34695
1158,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,,0x730,UPDATE_STREAM,1,34696
1159,2026-05-16T16:52:00.909Z,CREATE,/test,xbpt_config_log_982725.bin,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34697
1160,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34698
1161,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,FREE,1,34700
1162,2026-05-16T16:52:00.972Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923,xbpt_zulu_papa_839258.bin,0x72f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34701
1163,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923,,0x72f,UPDATE_STREAM,1,34702
1164,2026-05-16T16:52:00.979Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923,xbpt_archive_record_387558.cfg,0x72f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34703
1165,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923,,0x72f,UPDATE_STREAM,1,34704
1166,2026-05-16T16:52:01.000Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,xbpt_trace_gamma_472483.cfg,0x730,INSERT_ROW INSERT_ROW SET_OBJECT,3,34706
1167,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,,0x730,UPDATE_STREAM,1,34707
1168,2026-05-16T16:52:01.006Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923,xbpt_temp_uniform_753565.cfg,0x72f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34708
1169,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923,,0x72f,UPDATE_STREAM,1,34709
1170,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34711
1171,2026-05-16T16:52:01.040Z,CREATE,/test/elvis_dir_victor_783323,xbpt_quebec_echo_201709.md,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34712
1172,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34713
1173,2026-05-16T16:52:01.066Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_papa_index_238422.csv,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34714
1174,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34715
1175,,MODIFY,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_ROW,1,34719
1176,2026-05-16T16:52:01.134Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165,xbpt_log_foxtrot_796125.ini,0x731,INSERT_ROW INSERT_ROW SET_OBJECT,3,34721
1177,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165,,0x731,UPDATE_STREAM,1,34722
1178,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34723
1179,,ALLOCATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,ALLOCATE,1,34724
1180,2026-05-16T16:52:01.236Z,CREATE,OID 0x733,elvis_dir_beta_786640,0x733,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34727
1181,2026-05-16T16:52:01.266Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_index_temp_198731.cfg,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,34730
1182,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,UPDATE_STREAM,1,34731
1183,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34732
1184,2026-05-16T16:51:56.359Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_yankee_foxtrot_198114.bak,0x721,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34735
1185,2026-05-16T16:52:01.345Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,xbpt_audit_sierra_999014.csv,0x730,INSERT_ROW INSERT_ROW SET_OBJECT,3,34737
1186,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,,0x730,UPDATE_STREAM,1,34738
1187,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,xbpt_draft_cache_206712.txt,0x715,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34739
1188,2026-05-16T16:52:01.363Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_delta_index_661828.xml,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34740
1189,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34741
1190,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34745
1191,2026-05-16T16:52:01.424Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923,xbpt_zulu_echo_160107.cfg,0x72f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34746
1192,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923,,0x72f,UPDATE_STREAM,1,34747
1193,2026-05-16T16:52:01.443Z,CREATE,/test,xbpt_whiskey_sierra_446370.txt,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34748
1194,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34749
1195,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34750
1196,,DELETE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34752
1197,2026-05-16T16:51:51.358Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_papa_temp_918582.dat,0x704,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34753
1198,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34755
1199,2026-05-16T16:52:01.597Z,CREATE,/test/elvis_dir_index_149423,xbpt_config_sync_830891.tmp,0x722,INSERT_ROW INSERT_ROW SET_OBJECT,3,34777
1200,,STREAM_UPD,/test/elvis_dir_index_149423,,0x722,UPDATE_STREAM,1,34778
1201,,DELETE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34783
1202,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34784
1203,2026-05-16T16:52:01.662Z,CREATE,OID 0x735,elvis_dir_foxtrot_677051,0x735,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34785
1204,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34787
1205,2026-05-16T16:52:01.685Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_report_india_560484.txt,0x711,INSERT_ROW INSERT_ROW SET_OBJECT,3,34788
1206,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,UPDATE_STREAM,1,34789
1207,2026-05-16T16:52:01.697Z,CREATE,/test/elvis_dir_india_800575,xbpt_report_temp_854937.tmp,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34790
1208,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,UPDATE_STREAM,1,34791
1209,2026-05-16T16:52:01.706Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165,xbpt_oscar_foxtrot_866936.json,0x731,INSERT_ROW INSERT_ROW SET_OBJECT,3,34792
1210,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165,,0x731,UPDATE_STREAM,1,34793
1211,2026-05-16T16:52:01.764Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165,xbpt_zulu_india_473528.csv,0x731,INSERT_ROW INSERT_ROW SET_OBJECT,3,34794
1212,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165,,0x731,UPDATE_STREAM,1,34795
1213,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34798
1214,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165,,0x731,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34800
1215,2026-05-16T16:52:01.597Z,DELETE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_cache_505509,,0x719,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34801
1216,,ALLOCATE,/test/elvis_dir_index_149423,,0x722,ALLOCATE,1,34803
1217,2026-05-16T16:52:01.884Z,CREATE,OID 0x736,elvis_dir_quebec_896971,0x736,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34805
1218,2026-05-16T16:52:01.111Z,MOVE,/test/elvis_dir_index_149423,elvis_dir_report_590629,0x722,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34806
1219,2026-05-16T16:52:01.903Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_oscar_archive_384713.txt,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34807
1220,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34808
1221,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,ALLOCATE,1,34810
1222,2026-05-16T16:52:01.929Z,CREATE,/test/elvis_dir_india_800575,xbpt_cache_lima_454391.txt,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34811
1223,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,UPDATE_STREAM,1,34812
1224,2026-05-16T16:52:01.978Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_temp_foxtrot_475776.md,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34813
1225,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34814
1226,,CONTAINER,,,,MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER,9,34815
1227,,MODIFY,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,FREE,1,34818
1228,2026-05-16T16:52:02.035Z,CREATE,/test/elvis_dir_victor_783323,xbpt_sierra_echo_709659.md,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34819
1229,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34820
1230,2026-05-16T16:52:02.046Z,CREATE,/test/elvis_dir_papa_805353,xbpt_november_hotel_509136.md,0x725,INSERT_ROW INSERT_ROW SET_OBJECT,3,34821
1231,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,UPDATE_STREAM,1,34822
1232,2026-05-16T16:52:02.102Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_audit_data_437649.txt,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,34826
