==============================================================================
ReFS MLog Analysis — win11refs2tspecials.raw
ReFS v3.14 | cluster_size=0x1000 | objects=230
==============================================================================

==============================================================================
MLog Control Area
==============================================================================
  Control PLCN:      0x30
  Signature:         MLog
  Format magic:      0x6dfbad7b (per-volume const, NOT a CRC — E42/#343; differs after a reformat)
  Version:           1
  Sector size:       0x1000
  UUID:              525a042c-58aa-4cca-a4f2-125f8bebb05f
  Sequence:          69
  Write counter:     2
  Flags:             0x1
  Total entries:     0
  Generation:        4995
  Data area:         0x8000 - 0x48000 (262144 clusters)
  LSN oldest:        0x1383.1
  Dispatch table:    v3.14 (44 opcodes)

==============================================================================
Data Area Summary
==============================================================================
  Total pages:       262144
  zero                 257150  ( 98.1%)
  MLog                   4994  (  1.9%)

==============================================================================
Redo Records
==============================================================================
  Total records:      7223
  Transaction starts: 2666
  Transaction commits: 0

     #  Opcode  Name                                             OID   Flags   Size
  ────  ──────  ────────────────────────────────────────  ──────────  ──────  ─────
   432  0x0007  RedoFree                                        0x11       S    312
   433  0x0007  RedoFree                                        0x11       S    312
   434  0x0007  RedoFree                                        0x11       S    312
   435  0x0007  RedoFree                                        0x11       S    312
   436  0x0007  RedoFree                                        0x11       S    312
   437  0x0007  RedoFree                                        0x11       S    312
   438  0x0007  RedoFree                                        0x11       S    312
   439  0x0007  RedoFree                                        0x11       S    312
   440  0x0007  RedoFree                                        0x11       S    312
   441  0x0007  RedoFree                                        0x11       S    312
   442  0x0007  RedoFree                                        0x11       S    312
   443  0x0007  RedoFree                                        0x11       S    312
   444  0x0007  RedoFree                                        0x11       S    312
   445  0x0007  RedoFree                                        0x11       S    312
   446  0x0007  RedoFree                                        0x11       S    312
   447  0x0007  RedoFree                                        0x11       S    312
   448  0x0007  RedoFree                                        0x11       S    312
   449  0x0007  RedoFree                                        0x11       S    312
   450  0x0007  RedoFree                                        0x11       S    312
   451  0x0007  RedoFree                                        0x11       S    312
   452  0x0007  RedoFree                                        0x11       S    312
   453  0x0007  RedoFree                                        0x11       S    312
   454  0x0007  RedoFree                                        0x11       S    312
   455  0x0007  RedoFree                                        0x11       S    312
   456  0x0007  RedoFree                                        0x11       S    312
   457  0x0007  RedoFree                                        0x11       S    312
   458  0x0007  RedoFree                                        0x11       S    312
   459  0x0007  RedoFree                                        0x11       S    312
   460  0x0007  RedoFree                                        0x11       S    312
   461  0x0007  RedoFree                                        0x11       S    312
   462  0x0007  RedoFree                                        0x11       S    312
   463  0x0007  RedoFree                                        0x11       S    312
   464  0x0007  RedoFree                                        0x11       S    312
   465  0x0007  RedoFree                                        0x11       S    312
   466  0x0007  RedoFree                                        0x11       S    312
   467  0x0007  RedoFree                                        0x11       S    312
   468  0x0007  RedoFree                                        0x11       S    312
   469  0x0007  RedoFree                                        0x11       S    312
   470  0x0007  RedoFree                                        0x11       S    312
   471  0x0007  RedoFree                                        0x11       S    312
   472  0x0007  RedoFree                                        0x11       S    312
   473  0x0007  RedoFree                                        0x11       S    312
   474  0x0007  RedoFree                                        0x11       S    312
   475  0x0007  RedoFree                                        0x11       S    312
   476  0x0007  RedoFree                                        0x11       S    312
   477  0x0007  RedoFree                                        0x11       S    312
   478  0x0007  RedoFree                                        0x11       S    312
   479  0x0007  RedoFree                                        0x11       S    312
   480  0x0007  RedoFree                                        0x11       S    312
   481  0x0007  RedoFree                                        0x11       S    312
   482  0x0007  RedoFree                                        0x11       S    312
   483  0x0007  RedoFree                                        0x11       S    312
   484  0x0007  RedoFree                                        0x11       S    312
   485  0x0007  RedoFree                                        0x11       S    312
   486  0x0007  RedoFree                                        0x11       S    312
   487  0x0007  RedoFree                                        0x11       S    312
   488  0x0007  RedoFree                                        0x11       S    312
   489  0x0007  RedoFree                                        0x11       S    312
   490  0x0007  RedoFree                                        0x11       S    312
   491  0x0007  RedoFree                                        0x11       S    312
   492  0x0007  RedoFree                                        0x11       S    320
   493  0x0007  RedoFree                                        0x11       S    320
   494  0x0007  RedoFree                                        0x11       S    320
   495  0x0007  RedoFree                                        0x11       S    320
   496  0x0007  RedoFree                                        0x11       S    320
   497  0x0007  RedoFree                                        0x11       S    320
   498  0x0007  RedoFree                                        0x11       S    320
   499  0x0007  RedoFree                                        0x11       S    320
   500  0x0007  RedoFree                                        0x11       S    320
   501  0x0007  RedoFree                                        0x11       S    320
   502  0x0007  RedoFree                                        0x11       S    320
   503  0x0007  RedoFree                                        0x11       S    320
   504  0x0007  RedoFree                                        0x11       S    320
   505  0x0007  RedoFree                                        0x11       S    320
   506  0x0007  RedoFree                                        0x11       S    320
   507  0x0007  RedoFree                                        0x11       S    320
   508  0x0007  RedoFree                                        0x11       S    320
   509  0x0007  RedoFree                                        0x11       S    320
   510  0x0007  RedoFree                                        0x11       S    320
   511  0x0007  RedoFree                                        0x11       S    320
   512  0x0007  RedoFree                                        0x11       S    320
   513  0x0007  RedoFree                                        0x11       S    320
   514  0x0007  RedoFree                                        0x11       S    320
   515  0x0007  RedoFree                                        0x11       S    320
   516  0x0007  RedoFree                                        0x11       S    320
   517  0x0007  RedoFree                                        0x11       S    320
   518  0x0007  RedoFree                                        0x11       S    320
   519  0x0007  RedoFree                                        0x11       S    320
   520  0x0007  RedoFree                                        0x11       S    320
   521  0x0007  RedoFree                                        0x11       S    320
   522  0x0007  RedoFree                                        0x11       S    320
   523  0x0007  RedoFree                                        0x11       S    320
   524  0x0007  RedoFree                                        0x11       S    320
   525  0x0007  RedoFree                                        0x11       S    320
   526  0x0007  RedoFree                                        0x11       S    320
   527  0x0007  RedoFree                                        0x11       S    320
   528  0x0007  RedoFree                                        0x11       S    320
   529  0x0007  RedoFree                                        0x11       S    320
   530  0x0007  RedoFree                                        0x11       S    320
   531  0x0007  RedoFree                                        0x11       S    320
   532  0x0007  RedoFree                                        0x11       S    320
