timestamp_utc,source,oid,name,event
2026-05-19 19:58:20 UTC,MLog,0x70b,/testspecials/dir_oscar_288048,RENAME
2026-05-19 19:58:20 UTC,MLog,0x712,/testspecials/dir_record_119518/dir_mike_657912,CREATE
2026-05-19 19:58:20 UTC,MLog,0x707,/testspecials/dir_record_119518/dir_delta_826049/dir_record_396651,CREATE
2026-05-19 19:58:21 UTC,MLog,0x72b,/testspecials/dir_config_384571,CREATE
2026-05-19 19:58:21 UTC,MLog,0x710,/testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344,CREATE
2026-05-19 19:58:22 UTC,MLog,0x745,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065/dir_yankee_471067,CREATE
2026-05-19 19:58:22 UTC,MLog,0x72b,/testspecials/dir_config_384571,CREATE
2026-05-19 19:58:24 UTC,MLog,0x746,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841/dir_tango_254419,CREATE
2026-05-19 19:58:24 UTC,MLog,0x712,/testspecials/dir_record_119518/dir_mike_657912,CREATE
2026-05-19 19:58:25 UTC,MLog,0x706,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,CREATE
2026-05-19 19:58:25 UTC,MLog,0x708,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193/dir_november_945195,MOVE
2026-05-19 19:58:26 UTC,MLog,0x735,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360,CREATE
2026-05-19 19:58:26 UTC,MLog,0x731,/testspecials/dir_config_384571/dir_beta_813541,CREATE
2026-05-19 19:58:27 UTC,MLog,0x72b,/testspecials/dir_config_384571,CREATE
2026-05-19 19:58:27 UTC,MLog,0x73a,/testspecials/dir_oscar_738992/dir_november_183978,CREATE
2026-05-19 19:58:28 UTC,MLog,0x73a,/testspecials/dir_oscar_738992/dir_november_183978,CREATE
2026-05-19 19:58:28 UTC,MLog,0x748,OID 0x748,CREATE
2026-05-19 19:58:29 UTC,MLog,0x72b,/testspecials/dir_config_384571,CREATE
2026-05-19 19:58:30 UTC,MLog,0x746,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841/dir_tango_254419,CREATE
2026-05-19 19:58:30 UTC,MLog,0x71f,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212,CREATE
2026-05-19 19:58:30 UTC,MLog,0x745,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065/dir_yankee_471067,CREATE
2026-05-19 19:58:31 UTC,MLog,0x73c,/testspecials/dir_gamma_666805/dir_data_621988,CREATE
2026-05-19 19:58:31 UTC,MLog,0x706,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,CREATE
2026-05-19 19:58:32 UTC,MLog,0x73c,/testspecials/dir_gamma_666805/dir_data_621988,CREATE
2026-05-19 19:58:33 UTC,MLog,0x73c,/testspecials/dir_gamma_666805/dir_data_621988,RENAME
2026-05-19 19:58:33 UTC,MLog,0x706,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,CREATE
2026-05-19 19:58:34 UTC,MLog,0x72b,/testspecials/dir_config_384571,CREATE
2026-05-19 19:58:34 UTC,MLog,0x74d,OID 0x74d,CREATE
2026-05-19 19:58:35 UTC,MLog,0x72c,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841,CREATE
2026-05-19 19:58:35 UTC,MLog,0x74e,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360/dir_echo_385339,CREATE
