seq,timestamp,action,path,name,oid,opcodes,record_count,plcn,image
166,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,ALLOCATE,1,33055,win11refstestmftecmd.raw
167,2026-05-23T07:33:58.542Z,CREATE,/test,xbpt_backup_report_125235.md,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,33056,win11refstestmftecmd.raw
168,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33057,win11refstestmftecmd.raw
169,2026-05-23T07:33:58.563Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_temp_whiskey_187024.dat,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,33060,win11refstestmftecmd.raw
170,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,UPDATE_STREAM,1,33061,win11refstestmftecmd.raw
171,2026-05-23T07:33:58.577Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_delta_index_269434.cfg,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,33063,win11refstestmftecmd.raw
172,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,UPDATE_STREAM,1,33064,win11refstestmftecmd.raw
173,,STREAM_UPD,/test,,0x73f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33065,win11refstestmftecmd.raw
174,2026-05-23T07:33:58.586Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_alpha_yankee_153471.txt,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,33066,win11refstestmftecmd.raw
175,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,UPDATE_STREAM,1,33067,win11refstestmftecmd.raw
176,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33068,win11refstestmftecmd.raw
177,,DELETE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,33069,win11refstestmftecmd.raw
178,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33071,win11refstestmftecmd.raw
179,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33073,win11refstestmftecmd.raw
180,,REPARENT,/test,xbpt_foxtrot_quebec_889096.dat,0x73f,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,33076,win11refstestmftecmd.raw
181,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33081,win11refstestmftecmd.raw
182,2026-05-23T07:33:58.719Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_archive_uniform_901294.cfg,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,33082,win11refstestmftecmd.raw
183,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33083,win11refstestmftecmd.raw
184,2026-05-23T07:33:58.731Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,elvis_dir_romeo_944038,0x743,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,33085,win11refstestmftecmd.raw
185,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,ALLOCATE,1,33086,win11refstestmftecmd.raw
186,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33087,win11refstestmftecmd.raw
187,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,ALLOCATE,1,33088,win11refstestmftecmd.raw
188,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33089,win11refstestmftecmd.raw
189,2026-05-23T07:33:58.781Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_yankee_gamma_631547.txt,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,33090,win11refstestmftecmd.raw
190,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,UPDATE_STREAM,1,33091,win11refstestmftecmd.raw
191,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,ALLOCATE,1,33093,win11refstestmftecmd.raw
192,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33094,win11refstestmftecmd.raw
193,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x744,ALLOCATE,1,33096,win11refstestmftecmd.raw
194,2026-05-23T07:33:58.845Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_backup_whiskey_354321.dat,0x741,INSERT_ROW INSERT_ROW SET_OBJECT,3,33098,win11refstestmftecmd.raw
195,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33099,win11refstestmftecmd.raw
196,2026-05-23T07:33:58.877Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_log_log_475663.dat,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,33100,win11refstestmftecmd.raw
197,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,UPDATE_STREAM,1,33101,win11refstestmftecmd.raw
198,2026-05-23T07:33:58.841Z,MOVE,/test,elvis_dir_delta_490814,0x73f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,33102,win11refstestmftecmd.raw
199,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33104,win11refstestmftecmd.raw
200,2026-05-23T07:33:58.905Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,elvis_dir_sierra_471343,0x745,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,33105,win11refstestmftecmd.raw
201,2026-05-23T07:33:58.918Z,CREATE,OID 0x746,elvis_dir_index_768455,0x746,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,33106,win11refstestmftecmd.raw
202,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,33107,win11refstestmftecmd.raw
203,2026-05-23T07:33:58.938Z,CREATE,/test,xbpt_data_tango_520795.ini,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,33108,win11refstestmftecmd.raw
204,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33109,win11refstestmftecmd.raw
205,,MODIFY,/test,,0x73f,FREE,1,33110,win11refstestmftecmd.raw
206,2026-05-23T07:33:58.956Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,xbpt_record_kilo_574610.bak,0x745,INSERT_ROW INSERT_ROW SET_OBJECT,3,33111,win11refstestmftecmd.raw
207,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,,0x745,UPDATE_STREAM,1,33112,win11refstestmftecmd.raw
208,2026-05-23T07:33:59.014Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_cache_tango_980936.bak,0x741,INSERT_ROW INSERT_ROW SET_OBJECT,3,33113,win11refstestmftecmd.raw
209,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33114,win11refstestmftecmd.raw
210,2026-05-23T07:33:59.023Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_gamma_trace_145085.json,0x741,INSERT_ROW INSERT_ROW SET_OBJECT,3,33115,win11refstestmftecmd.raw
211,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33116,win11refstestmftecmd.raw
212,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,33117,win11refstestmftecmd.raw
213,2026-05-23T07:33:59.065Z,CREATE,/test,xbpt_data_gamma_192767.txt,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,33120,win11refstestmftecmd.raw
214,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33121,win11refstestmftecmd.raw
215,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_ROW,1,33123,win11refstestmftecmd.raw
216,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33124,win11refstestmftecmd.raw
217,2026-05-23T07:33:59.131Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_victor_output_615372.log,0x744,INSERT_ROW INSERT_ROW SET_OBJECT,3,33125,win11refstestmftecmd.raw
218,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x744,UPDATE_STREAM,1,33126,win11refstestmftecmd.raw
219,2026-05-23T07:33:59.140Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_kilo_kilo_772105.txt,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,33127,win11refstestmftecmd.raw
220,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,UPDATE_STREAM,1,33128,win11refstestmftecmd.raw
221,2026-05-23T07:33:59.147Z,CREATE,/test,xbpt_quebec_log_715153.log,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,33129,win11refstestmftecmd.raw
222,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33130,win11refstestmftecmd.raw
223,2026-05-23T07:33:59.161Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_log_whiskey_169575.dat,0x744,INSERT_ROW INSERT_ROW SET_OBJECT,3,33132,win11refstestmftecmd.raw
224,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x744,UPDATE_STREAM,1,33133,win11refstestmftecmd.raw
225,,STREAM_UPD,/test,,0x73f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33135,win11refstestmftecmd.raw
226,2026-05-23T07:33:58.552Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_config_draft_453929.log,0x740,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,33136,win11refstestmftecmd.raw
227,2026-05-23T07:33:59.194Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,elvis_dir_zulu_272755,0x748,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,33138,win11refstestmftecmd.raw
228,2026-05-23T07:33:59.198Z,CREATE,OID 0x749,elvis_dir_archive_133203,0x749,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,33139,win11refstestmftecmd.raw
229,2026-05-23T07:33:59.210Z,CREATE,/test,xbpt_uniform_lima_991753.md,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,33141,win11refstestmftecmd.raw
230,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33142,win11refstestmftecmd.raw
231,2026-05-23T07:33:59.214Z,CREATE,/test,xbpt_record_record_227971.txt,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,33143,win11refstestmftecmd.raw
232,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33144,win11refstestmftecmd.raw
233,,ALLOCATE,/test,,0x73f,ALLOCATE,1,33145,win11refstestmftecmd.raw
234,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33146,win11refstestmftecmd.raw
235,2026-05-23T07:33:59.258Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_gamma_alpha_473126.tmp,0x744,INSERT_ROW INSERT_ROW SET_OBJECT,3,33147,win11refstestmftecmd.raw
236,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x744,UPDATE_STREAM,1,33148,win11refstestmftecmd.raw
237,,STREAM_UPD,/test,,0x73f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33149,win11refstestmftecmd.raw
238,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33150,win11refstestmftecmd.raw
239,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x740,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33151,win11refstestmftecmd.raw
240,2026-05-23T07:33:59.313Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_papa_data_402558.bak,0x741,INSERT_ROW INSERT_ROW SET_OBJECT,3,33152,win11refstestmftecmd.raw
241,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33153,win11refstestmftecmd.raw
242,,REPARENT,/test,,0x73f,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,33154,win11refstestmftecmd.raw
243,2026-05-23T07:33:59.375Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_zulu_hotel_553479.bak,0x741,INSERT_ROW INSERT_ROW SET_OBJECT,3,33155,win11refstestmftecmd.raw
244,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33156,win11refstestmftecmd.raw
245,2026-05-23T07:33:59.387Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_echo_whiskey_534063.tmp,0x748,INSERT_ROW INSERT_ROW SET_OBJECT,3,33158,win11refstestmftecmd.raw
246,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x748,UPDATE_STREAM,1,33159,win11refstestmftecmd.raw
247,2026-05-23T07:33:59.320Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_yankee_334324,0x744,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,33160,win11refstestmftecmd.raw
248,2021-05-18T07:16:04.999Z,RENAME,/test,xbpt_record_gamma_441485.log,0x73f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,33162,win11refstestmftecmd.raw
249,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33163,win11refstestmftecmd.raw
250,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,UPDATE_STREAM,1,33165,win11refstestmftecmd.raw
251,2026-05-23T07:33:59.454Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_yankee_output_689860.csv,0x743,INSERT_ROW INSERT_ROW SET_OBJECT,3,33166,win11refstestmftecmd.raw
252,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,UPDATE_STREAM,1,33167,win11refstestmftecmd.raw
253,2026-05-23T07:33:59.458Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_beta_delta_991192.tmp,0x748,INSERT_ROW INSERT_ROW SET_OBJECT,3,33168,win11refstestmftecmd.raw
254,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x748,UPDATE_STREAM,1,33169,win11refstestmftecmd.raw
255,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x74a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33170,win11refstestmftecmd.raw
256,2026-05-23T07:33:59.470Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,xbpt_echo_foxtrot_782748.md,0x745,INSERT_ROW INSERT_ROW SET_OBJECT,3,33171,win11refstestmftecmd.raw
257,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,,0x745,UPDATE_STREAM,1,33172,win11refstestmftecmd.raw
258,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x74a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33174,win11refstestmftecmd.raw
259,2026-05-23T07:33:59.481Z,CREATE,/test,xbpt_foxtrot_victor_595630.dat,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,33175,win11refstestmftecmd.raw
260,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,33176,win11refstestmftecmd.raw
261,2026-05-23T07:33:59.490Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_yankee_india_647904.log,0x741,INSERT_ROW INSERT_ROW SET_OBJECT,3,33177,win11refstestmftecmd.raw
262,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33178,win11refstestmftecmd.raw
263,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33179,win11refstestmftecmd.raw
264,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x74a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33181,win11refstestmftecmd.raw
265,,DELETE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,elvis_dir_record_917619,0x745,DELETE_ROW DELETE_ROW DELETE_TABLE DELETE_ROW,4,33183,win11refstestmftecmd.raw
266,2026-05-23T07:33:59.516Z,RENAME,/test,elvis_dir_november_609537,0x73f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,33184,win11refstestmftecmd.raw
267,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,ALLOCATE,1,33185,win11refstestmftecmd.raw
268,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_beta_delta_991192.tmp,0x748,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,33186,win11refstestmftecmd.raw
269,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,UPDATE_STREAM,1,33187,win11refstestmftecmd.raw
270,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x74a,UPDATE_STREAM,1,33189,win11refstestmftecmd.raw
271,2026-05-23T07:33:59.582Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,elvis_dir_backup_535345,0x741,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,33192,win11refstestmftecmd.raw
272,2026-05-23T07:33:59.676Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_alpha_delta_830163.ini,0x748,INSERT_ROW INSERT_ROW SET_OBJECT,3,33194,win11refstestmftecmd.raw
273,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x748,UPDATE_STREAM,1,33195,win11refstestmftecmd.raw
274,,DELETE,/test,,0x73f,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,33197,win11refstestmftecmd.raw
275,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x74d,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,33198,win11refstestmftecmd.raw
276,2026-05-23T07:33:59.703Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_beta_audit_333607.json,0x744,INSERT_ROW INSERT_ROW SET_OBJECT,3,33199,win11refstestmftecmd.raw
277,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x744,UPDATE_STREAM,1,33200,win11refstestmftecmd.raw
278,2026-05-23T07:33:59.707Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_foxtrot_config_200139.ini,0x74d,INSERT_ROW INSERT_ROW SET_OBJECT,3,33201,win11refstestmftecmd.raw
279,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x74d,UPDATE_STREAM,1,33202,win11refstestmftecmd.raw
280,2026-05-23T07:33:59.731Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_delta_cache_147912.bin,0x748,INSERT_ROW INSERT_ROW SET_OBJECT,3,33204,win11refstestmftecmd.raw
281,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x748,UPDATE_STREAM,1,33205,win11refstestmftecmd.raw
282,,REPARENT,/test,xbpt_record_record_227971.txt,0x73f,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,33207,win11refstestmftecmd.raw
283,2026-05-23T07:33:59.768Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_alpha_beta_546905.tmp,0x74e,INSERT_ROW INSERT_ROW SET_OBJECT,3,33209,win11refstestmftecmd.raw
284,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x74e,UPDATE_STREAM,1,33210,win11refstestmftecmd.raw
